@relation WCR_original-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute ' forum_id' numeric
@attribute ' posted_time' numeric
@attribute ' deleted' numeric
@attribute ' approved' numeric
@attribute ' unresolved' numeric
@attribute ' anonymous' numeric
@attribute ' title_has_lecture' numeric
@attribute ' title_has_quiz_assignment_grade_project' numeric
@attribute ' posts_count_request' numeric
@attribute ' posts_count_thanks' numeric
@attribute ' posts_countLogistics' numeric
@attribute ' posts_count_problems' numeric
@attribute ' meanposttimes' numeric
@attribute ' varposttimes' numeric
@attribute ' meanDiffFromLandmarks' numeric
@attribute ' numStudentOnlyPostsVotes' numeric
@attribute ' last_updated_time_StudentPostsOnly' numeric
@attribute instructor_replied {0,1}
@attribute ' numStudentPostsOnly' numeric

@data
7,1362442715,0,0,1,0,0,0,0,0,0,1,1360000000,0,452062,0,1360000000,1,1
9,1362446156,0,0,0,0,1,0,0,0,1,0.5,1360000000,222000000,470394.5,1,1360000000,1,2
13,1362447286,0,0,0,1,0,0,0,0,0.571429,0.142857,1360000000,69200000000,336524.4286,24,1360000000,0,7
13,1362447401,0,0,0,0,0,0,0,0,0,0,1360000000,0,456748,0,1360000000,0,1
23,1362447520,0,0,0,0,0,0,0,0,0,0,1360000000,0,456867,1,1360000000,0,1
20,1362447696,0,0,0,0,0,0,0,0,1,0,1360000000,0,457043,2,1360000000,0,1
9,1362453814,0,0,0,0,1,0,0,0,1,2,1360000000,110000000,473669.5,0,1360000000,0,2
15,1362463240,0,0,0,0,0,0,0,0,0,0,1360000000,0,472587,0,1360000000,0,1
4,1362472020,0,0,0,0,0,0,0,0,1,0,1360000000,0,481367,0,1360000000,0,1
20,1362478467,0,0,0,0,0,0,0,0.5,0,0,1360000000,7970000000,448717,3,1360000000,0,6
23,1362480401,0,0,0,0,0,0,0.25,0,0.25,0,1360000000,24200000000,432745.75,7,1360000000,0,4
20,1362486631,0,0,0,0,0,0,0,0,0,0,1360000000,5187006.25,498255.5,0,1360000000,0,2
23,1362498893,0,0,0,0,0,0,0,0,0.25,0,1360000000,858000000,502537.25,8,1360000000,0,4
17,1362499218,0,0,0,0,0,0,0,0,0,0,1360000000,17600000000,402214.5,0,1360000000,1,2
4,1362500112,0,0,0,1,0,0,0,0,0,0,1360000000,52600000,519098.5,-2,1360000000,0,8
15,1362501546,0,0,0,0,0,0,0,0,0,0,1360000000,52400000,518128.5,0,1360000000,0,2
3,1362502194,0,0,1,0,0,1,0,0,2,0,1360000000,0,511541,0,1360000000,0,1
7,1362502350,0,0,1,0,0,1,0,0,3,0,1360000000,0,511697,0,1360000000,0,1
13,1362502537,0,0,0,0,0,0,0,0,0,0,1360000000,16000000000,408579.5,0,1360000000,0,2
9,1362504517,0,0,1,0,0,1,0,0,3,2,1360000000,0,513864,0,1360000000,0,1
20,1362504890,0,0,0,0,0,0,0,0.25,0.5,0.25,1360000000,15200000000,432043,6,1360000000,0,4
20,1362505168,0,0,0,0,0,0,0,0.25,0,0,1360000000,3420000000,494474.25,6,1360000000,0,4
15,1362505793,0,0,0,0,0,0,0,0,0,0,1360000000,0,515140,0,1360000000,0,1
7,1362509991,0,0,1,0,0,1,0,0,0.818182,0.090909,1360000000,168000000000,140833.9091,15,1360000000,0,11
15,1362512543,0,0,0,0,0,0,0,0,0,0,1360000000,43400000000,246293.3333,4,1360000000,0,3
15,1362512864,0,0,0,0,0,0,0,0,1,0,1360000000,0,522211,0,1360000000,0,1
21,1362516593,0,0,0,1,0,0,0,0,0,0,1360000000,3360000000,477109,1,1360000000,0,2
15,1362520634,0,0,0,0,0,0,0,0,0,0,1360000000,0,529981,0,1360000000,0,1
9,1362525414,0,0,0,0,0,0,0,0,1,1,1360000000,0,534761,0,1360000000,1,1
15,1362526351,1,0,0,0,0,0,0,0,0,0,1360000000,0,534389,0,1360000000,0,1
15,1362534056,0,0,0,0,0,0,0,0,1,0,1360000000,0,526684,0,1360000000,0,1
23,1362540525,0,0,0,0,0,0,0,0.125,0.5,0.125,1360000000,8660000000,391053.625,10,1360000000,0,8
23,1362545330,0,0,0,0,0,0,0,0,0.25,0.5,1360000000,236000000,495507.5,13,1360000000,0,4
15,1362548964,0,0,0,0,0,0,0,0,0,0,1360000000,0,511776,0,1360000000,0,1
23,1362551213,0,0,0,0,0,0,0,0,0.5,0,1360000000,217000000,494792.5,6,1360000000,1,2
23,1362552450,0,0,0,0,0,0,0,0,0.8,0,1360000000,2530000000,450575,8,1360000000,0,5
15,1362567373,0,0,0,0,0,0,0,0,0,1,1360000000,367000000,474222,1,1360000000,0,2
13,1362574901,0,0,0,0,0,0,0,0,0,0,1360000000,0,485839,0,1360000000,0,1
23,1362575506,0,0,0,0,0,0,0,0.166667,0.5,0,1360000000,86200000000,168864.6667,15,1360000000,0,6
23,1362575580,0,0,0,0,0,0,0,0.055556,0,0,1360000000,105000000000,279261.8333,43,1360000000,0,18
15,1362576468,0,0,0,0,0,0,0,0.5,0.5,0,1360000000,3810000000,422519.5,7,1360000000,0,2
7,1362579300,0,0,1,0,1,1,0,0,5,1,1360000000,0,481440,0,1360000000,1,1
3,1362586031,0,0,1,0,0,1,0,0,3,1,1360000000,0,474709,0,1360000000,1,1
