@relation GHC_80_upsampled-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute v0 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v3 numeric
@attribute v4 numeric
@attribute v5 numeric
@attribute v6 numeric
@attribute v7 numeric
@attribute v8 numeric
@attribute v9 numeric
@attribute v10 numeric
@attribute v11 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute v14 numeric
@attribute v15 numeric
@attribute v16 numeric
@attribute v17 {0,1}
@attribute v18 numeric

@data
12,1370000000,0,0,0,0,0,0,0,0,0.25,0,1370000000,379029.6875,106383.75,6,1370000000,0,4
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,17095,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,2,0,1370000000,235225,23984,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0.8,0.2,1370000000,6570000000,99236.2,0,1370000000,0,5
13,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,244627,0,1370000000,0,1
4,1370000000,0,0,0,0,0,0,0.551724,0.241379,0.017241,0,1370000000,454000000000,172615.2069,-45,1370000000,0,58
2,1370000000,0,0,0,0,0,0,0,0.5,0,0,1370000000,17800000000,144260,1,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,185163,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,332983,0,1370000000,0,1
13,1370000000,0,0,0,1,1,0,1,0,3,0,1370000000,0,271152,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,293493,0,1370000000,0,1
3,1370000000,0,0,1,1,0,1,0,0.285714,2,0.142857,1370000000,111000000000,138994.2857,0,1370000000,0,7
12,1370000000,0,0,0,0,0,0,0,0.5,0,0,1370000000,2180000000,82372.5,0,1370000000,0,2
15,1370000000,0,0,0,1,0,0,0,0,1.4,0.6,1370000000,43600000,33966.8,3,1370000000,0,5
13,1370000000,0,0,0,0,1,0,0.333333,0.666667,2,0,1370000000,3610000000,259204.6667,0,1370000000,0,3
15,1370000000,0,0,0,0,0,0,0,0,1.5,0,1370000000,4570000000,249690,3,1370000000,0,2
18,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,89770,1,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,274846,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,50969,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0.111111,0,0,1370000000,55600000000,92445.55556,15,1370000000,0,9
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,37100000000,143784.75,0,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0.5,0,0,1370000000,266000000,186339.5,2,1370000000,0,2
3,1370000000,0,0,1,0,0,0,0,0,1.4,0,1370000000,124000000,24116,4,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,151817,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,172895,0,1370000000,0,1
9,1370000000,0,0,1,0,0,0,0,0,0.25,0.5,1370000000,11900000000,184816,2,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0.166667,0,0,1370000000,8127818.139,116653.8333,6,1370000000,0,6
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,333884,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0.142857,0.142857,1370000000,3810000000,305605.4286,0,1370000000,0,7
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,9560000000,217509.25,0,1370000000,0,4
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,17700000000,83950.6,10,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,281056,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,191505,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,45032,0,1370000000,0,1
9,1370000000,0,0,1,0,1,0,0,0,2,1,1370000000,0,262481,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,78400,178276,1,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,41935,2,1370000000,0,1
13,1370000000,0,0,0,0,0,1,0,0,1.333333,0.333333,1370000000,1210000000,281664.6667,2,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,3440000000000,63484,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,243000000000,193068,-1,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,85574,0,1370000000,0,1
2,1370000000,0,0,0,1,0,1,0,0,2.583333,0.166667,1370000000,692000000000,189358.6667,2,1370000000,0,12
13,1370000000,0,0,0,1,0,0,0,0,0.666667,0.333333,1370000000,2710000000,94417.66667,6,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,0,0.166667,0,1370000000,12600000000,111459.5,-3,1370000000,0,6
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,38200000000,162837.75,1,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,122294,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,155731,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,576000000,473609.6667,1,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,0,5,0,1370000000,3220000000,308251.3333,0,1370000000,0,3
13,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,11700000000,200046.5,1,1370000000,0,2
15,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,44311,0,1370000000,0,1
2,1370000000,0,0,0,0,0,1,0,0,1,0,1370000000,142884,331343,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0.5,0,0,1370000000,17300000,235227,0,1370000000,0,2
2,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,26600000,132971,0,1370000000,0,4
12,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,2200000000,287564.7692,-8,1370000000,0,13
12,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,253690,0,1370000000,0,1
7,1370000000,0,0,1,1,0,0,0,0,2,0,1370000000,0,78189,0,1370000000,0,1
2,1370000000,0,0,0,1,0,0,0,0,1,0,1370000000,144000000,189683.5,6,1370000000,0,2
4,1370000000,0,0,0,0,0,0,0,0.333333,0.222222,0,1370000000,997000000000,76854.22222,15,1370000000,0,9
2,1370000000,0,0,0,1,0,0,0.037037,0.037037,1.037037,0.222222,1370000000,1440000000000,179579.6296,47,1370000000,0,27
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,67200000000,1079360.333,1,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,321481,0,1370000000,0,1
13,1370000000,0,0,0,0,0,0,0,0,2,0,1370000000,0,321869,0,1370000000,0,1
7,1370000000,0,0,1,0,0,0,0,0.5,0.5,0,1370000000,36500000,300210,5,1370000000,0,2
7,1370000000,0,0,1,0,1,0,0,0,0,0,1370000000,0,140160,0,1370000000,0,1
2,1370000000,0,0,0,0,0,1,0,0,1,0,1370000000,2155024,31505,0,1370000000,0,2
15,1370000000,0,0,0,0,1,0,0,0.5,2.25,0.75,1370000000,77400000000,42476.5,9,1370000000,0,4
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,192902,0,1370000000,0,1
